data_entrada;especie;serie;numero;data_documento;codigo_emitente;uf_orig;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;cod;base_calculo;aliq;imposto_creditado;obs;pagina;cnjp;data_ini;data_fin
01/11/2008;NF;;000614;;;;;;;IPI;3;26668,40;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;000647;04/11/2008;301706;RS;44745,00;2501;2501;ICMS;3;44745,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000615;;;;;;;IPI;3;44745,00;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;000649;04/11/2008;301706;RS;61812,00;2501;2501;ICMS;3;61812,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000616;;;;;;;IPI;3;61812,00;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;000650;04/11/2008;301706;RS;13459,60;2501;2501;ICMS;3;13459,60;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001166;;;;;;;IPI;3;13459,60;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;000651;04/11/2008;301706;RS;17898,00;2501;2501;ICMS;3;17898,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001167;;;;;;;IPI;3;17898,00;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;000651;04/11/2008;307222;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;000652;04/11/2008;301706;RS;47108,60;2501;2501;ICMS;3;47108,60;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001178;;;;;;;IPI;3;47108,60;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;000653;04/11/2008;301706;RS;57489,75;2501;2501;ICMS;3;57489,75;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001322;;;;;;;IPI;3;57489,75;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;000658;04/11/2008;307222;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;000659;04/11/2008;307222;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;000991;23/10/2008;241937;SC;2011,17;1352;1352;ICMS;1;1957,17;12,00;234,8;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001396;;;;;;;ICMS;2;54,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001231;04/11/2008;301708;MS;61946,34;2501;2501;ICMS;3;61946,34;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001403;;;;;;;IPI;3;61946,34;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001232;04/11/2008;301708;MS;101112,30;2501;2501;ICMS;3;101112,30;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;;;;;;;IPI;3;101112,30;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001233;04/11/2008;301708;MS;23585,91;2501;2501;ICMS;3;23585,91;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001417;;;;;;;IPI;3;23585,91;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001234;04/11/2008;301708;MS;90179,60;2501;2501;ICMS;3;90179,60;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001418;;;;;;;IPI;3;90179,60;;0,0;;<Page:33>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001235;04/11/2008;301708;MS;12839,45;2501;2501;ICMS;3;12839,45;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000358;;;;;;;IPI;3;12839,45;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001259;04/11/2008;301708;MS;103614,54;2501;2501;ICMS;3;103614,54;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000359;;;;;;;IPI;3;103614,54;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001260;04/11/2008;301708;MS;77783,37;2501;2501;ICMS;3;77783,37;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000571;;;;;;;IPI;3;77783,37;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001427;01/11/2008;10000023;RS;98601,30;2501;2501;ICMS;2;98601,30;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000576;;;;;;;IPI;3;98601,30;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001447;01/11/2008;10000023;RS;88111,80;2501;2501;ICMS;2;88111,80;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000587;;;;;;;IPI;3;88111,80;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001469;03/11/2008;10000023;RS;98601,30;2501;2501;ICMS;2;98601,30;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000590;;;;;;;IPI;3;98601,30;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001489;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000592;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001490;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000611;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001491;02/11/2008;10000023;RS;212850,00;2501;2501;ICMS;2;212850,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000612;;;;;;;IPI;3;212850,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001492;02/11/2008;10000023;RS;212850,00;2501;2501;ICMS;2;212850,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000614;;;;;;;IPI;3;212850,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001493;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000615;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001494;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000616;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001496;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001166;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001497;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001167;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001500;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001177;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001501;02/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001178;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001533;04/11/2008;10000023;RS;88111,80;2501;2501;ICMS;2;88111,80;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001322;;;;;;;IPI;3;88111,80;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001541;04/11/2008;10000023;RS;102241,57;2501;2501;ICMS;2;102241,57;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001331;;;;;;;IPI;3;102241,57;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001546;03/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001396;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001547;03/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001403;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001548;03/11/2008;10000023;RS;208980,00;2501;2501;ICMS;2;208980,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;;;;;;;IPI;3;208980,00;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001550;04/11/2008;10000023;RS;102769,56;2501;2501;ICMS;2;102769,56;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001417;;;;;;;IPI;3;102769,56;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001555;04/11/2008;10000023;RS;98135,80;2501;2501;ICMS;2;98135,80;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001418;;;;;;;IPI;3;98135,80;;0,0;;<Page:34>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001556;04/11/2008;10000023;RS;23805,00;2501;2501;ICMS;2;23805,00;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000358;;;;;;;IPI;3;23805,00;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001557;04/11/2008;10000023;RS;14994,00;2501;2501;ICMS;2;14994,00;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000359;;;;;;;IPI;3;14994,00;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001559;04/11/2008;10000023;RS;102759,84;2501;2501;ICMS;2;102759,84;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000571;;;;;;;IPI;3;102759,84;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001560;04/11/2008;10000023;RS;17432,04;2501;2501;ICMS;2;17432,04;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000576;;;;;;;IPI;3;17432,04;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001561;04/11/2008;10000023;RS;2527,20;2501;2501;ICMS;2;2527,20;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000587;;;;;;;IPI;3;2527,20;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001562;04/11/2008;10000023;RS;6034,05;2501;2501;ICMS;2;6034,05;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000590;;;;;;;IPI;3;6034,05;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001563;04/11/2008;10000023;RS;27852,00;2501;2501;ICMS;2;27852,00;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000592;;;;;;;IPI;3;27852,00;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001564;04/11/2008;10000023;RS;22997,52;2501;2501;ICMS;2;22997,52;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000611;;;;;;;IPI;3;22997,52;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001565;04/11/2008;10000023;RS;139809,68;2501;2501;ICMS;2;139809,68;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000612;;;;;;;IPI;3;139809,68;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001567;04/11/2008;10000023;RS;139566,30;2501;2501;ICMS;2;139566,30;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000614;;;;;;;IPI;3;139566,30;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001883;01/11/2008;10000022;RS;134554,50;2501;2501;ICMS;2;134554,50;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000615;;;;;;;IPI;3;134554,50;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;001883;04/11/2008;255907;SC;1159,28;1353;1353;ICMS;1;1159,28;17,00;197,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001894;01/11/2008;10000022;RS;138039,60;2501;2501;ICMS;2;138039,60;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000616;;;;;;;IPI;3;138039,60;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001978;04/11/2008;10000022;RS;118357,20;2501;2501;ICMS;2;118357,20;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001166;;;;;;;IPI;3;118357,20;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001979;04/11/2008;10000022;RS;108766,80;2501;2501;ICMS;2;108766,80;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001167;;;;;;;IPI;3;108766,80;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001983;04/11/2008;10000022;RS;79647,44;2501;2501;ICMS;2;79647,44;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001177;;;;;;;IPI;3;79647,44;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001984;04/11/2008;10000022;RS;11124,00;2501;2501;ICMS;2;11124,00;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001178;;;;;;;IPI;3;11124,00;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001985;04/11/2008;10000022;RS;7303,20;2501;2501;ICMS;2;7303,20;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001322;;;;;;;IPI;3;7303,20;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001986;04/11/2008;10000022;RS;972,00;2501;2501;ICMS;2;972,00;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001331;;;;;;;IPI;3;972,00;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001987;04/11/2008;10000022;RS;1803,60;2501;2501;ICMS;2;1803,60;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001396;;;;;;;IPI;3;1803,60;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001988;04/11/2008;10000022;RS;9417,00;2501;2501;ICMS;2;9417,00;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001403;;;;;;;IPI;3;9417,00;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;001990;04/11/2008;10000022;RS;148584,60;2501;2501;ICMS;2;148584,60;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;;;;;;;IPI;3;148584,60;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002008;18/10/2008;246116;SC;3706,75;1352;1352;ICMS;1;3706,75;12,00;444,8;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;1;002039;04/11/2008;10000021;RS;125750,00;2501;2501;ICMS;2;125750,00;0,00;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001418;;;;;;;IPI;3;125750,00;;0,0;;<Page:35>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;1;002040;04/11/2008;10000021;RS;151180,00;2501;2501;ICMS;2;151180,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000358;;;;;;;IPI;3;151180,00;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;002047;04/11/2008;10000022;RS;65385,72;2501;2501;ICMS;2;65385,72;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000359;;;;;;;IPI;3;65385,72;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;002050;04/11/2008;10000022;RS;92698,80;2501;2501;ICMS;2;92698,80;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000571;;;;;;;IPI;3;92698,80;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;002053;04/11/2008;10000022;RS;110950,56;2501;2501;ICMS;2;110950,56;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000576;;;;;;;IPI;3;110950,56;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;1;002099;04/11/2008;10000021;RS;151090,00;2501;2501;ICMS;2;151090,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000587;;;;;;;IPI;3;151090,00;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;;002155;04/11/2008;272804;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;;002156;04/11/2008;272804;SC;1464,64;1353;1353;ICMS;1;1464,64;17,00;248,9;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002254;22/10/2008;200702;RS;2133,32;2352;2352;ICMS;1;2079,32;12,00;249,5;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;CT;;000592;;;;;;;ICMS;2;54,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002284;16/10/2008;279974;PR;3709,59;2352;2352;ICMS;1;3709,59;12,00;445,1;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002288;22/10/2008;279974;PR;3739,40;2352;2352;ICMS;1;3739,40;12,00;448,7;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002290;24/10/2008;279974;PR;3810,42;2352;2352;ICMS;1;3810,42;12,00;457,2;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002472;01/11/2008;10000083;SC;71290,20;1501;1501;ICMS;2;71290,20;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000612;;;;;;;IPI;3;71290,20;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002473;01/11/2008;10000083;SC;8645,00;1501;1501;ICMS;2;8645,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000614;;;;;;;IPI;3;8645,00;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002495;25/10/2008;261836;SC;3736,56;1352;1352;ICMS;1;3736,56;12,00;448,3;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002523;01/11/2008;10000083;SC;78300,00;1501;1501;ICMS;2;78300,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000616;;;;;;;IPI;3;78300,00;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002548;22/10/2008;201501;RS;2112,78;2352;2352;ICMS;1;2058,78;12,00;247,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001166;;;;;;;ICMS;2;54,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002689;01/11/2008;10000114;SC;45879,60;1501;1501;ICMS;2;45879,60;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001167;;;;;;;IPI;3;45879,60;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002712;01/11/2008;10000114;SC;45879,60;1501;1501;ICMS;2;45879,60;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001177;;;;;;;IPI;3;45879,60;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002727;01/11/2008;10000114;SC;68648,80;1501;1501;ICMS;2;68648,80;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001178;;;;;;;IPI;3;68648,80;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002758;03/11/2008;10000083;SC;30996,00;1501;1501;ICMS;2;30996,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001322;;;;;;;IPI;3;30996,00;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002805;03/11/2008;10000083;SC;102643,20;1501;1501;ICMS;2;102643,20;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001331;;;;;;;IPI;3;102643,20;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002840;03/11/2008;10000083;SC;96660,00;1501;1501;ICMS;2;96660,00;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001396;;;;;;;IPI;3;96660,00;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002849;03/11/2008;10000114;SC;71357,22;1501;1501;ICMS;2;71357,22;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001403;;;;;;;IPI;3;71357,22;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002850;03/11/2008;10000114;SC;68648,80;1501;1501;ICMS;2;68648,80;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001415;;;;;;;IPI;3;68648,80;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;CT;U;002850;04/11/2008;234064;SC;1595,57;1353;1353;ICMS;1;1595,57;17,00;271,2;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002868;03/11/2008;10000083;SC;85713,46;1501;1501;ICMS;2;85713,46;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;001417;;;;;;;IPI;3;85713,46;;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002874;04/11/2008;10000083;SC;43113,60;1501;1501;ICMS;2;43113,60;0,00;0,0;;<Page:36>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;;002874;;;;;;;IPI;3;43113,60;;0,0;;<Page:37>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002875;04/11/2008;10000083;SC;13737,60;1501;1501;ICMS;2;13737,60;0,00;0,0;;<Page:37>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000358;;;;;;;IPI;3;13737,60;;0,0;;<Page:37>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002879;04/11/2008;10000083;SC;98523,50;1501;1501;ICMS;2;98523,50;0,00;0,0;;<Page:37>;86.547.619/0108-75;01/11/2008;30/11/2008
01/11/2008;NF;;000359;;;;;;;IPI;3;98523,50;;0,0;;<Page:37>;86.547.619/0108-75;01/11/2008;30/11/2008
04/11/2008;NF;2;002880;03/11/2008;10000083;SC;35761,44;1501;1501;ICMS;2;35761,44;0,00;0,0;;<Page:37>;86.547.619/0108-75;01/11/2008;30/11/2008
