especie;serie;numero;dia;uf;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;base_calculo;aliq;imposto_debitado;nao-tributada;outras;obs;pagina;cnjp;data_ini;data_fin
NF;;455898;;;;;;IPI;0,00;;0,00;0,00;38303,16;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457052;05;SC;29840,40;5905;5905;ICMS;0,00;0,00;0,00;29840,40;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455899;;;;;;IPI;0,00;;0,00;0,00;29840,40;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457053;05;SC;28924,00;5905;5905;ICMS;0,00;0,00;0,00;28924,00;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455900;;;;;;IPI;0,00;;0,00;0,00;28924,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457054;05;SC;11966,70;5905;5905;ICMS;0,00;0,00;0,00;11966,70;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455901;;;;;;IPI;0,00;;0,00;0,00;11966,70;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457055;05;SC;24447,60;5905;5905;ICMS;0,00;0,00;0,00;24447,60;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455902;;;;;;IPI;0,00;;0,00;0,00;24447,60;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457056;05;SC;29613,60;5905;5905;ICMS;0,00;0,00;0,00;29613,60;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455903;;;;;;IPI;0,00;;0,00;0,00;29613,60;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457057;05;SC;4194,00;5905;5905;ICMS;0,00;0,00;0,00;4194,00;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455904;;;;;;IPI;0,00;;0,00;0,00;4194,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457058;05;SC;5742,98;5905;5905;ICMS;0,00;0,00;0,00;5742,98;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455905;;;;;;IPI;0,00;;0,00;0,00;5742,98;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457059;05;SC;59094,75;5905;5905;ICMS;0,00;0,00;0,00;59094,75;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455906;;;;;;IPI;0,00;;0,00;0,00;59094,75;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457060;05;SC;2295,00;5905;5905;ICMS;0,00;0,00;0,00;2295,00;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455907;;;;;;IPI;0,00;;0,00;0,00;2295,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457061;05;SC;18626,62;5905;5905;ICMS;0,00;0,00;0,00;18626,62;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455908;;;;;;IPI;0,00;;0,00;0,00;18626,62;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457062;05;SC;37647,25;5905;5905;ICMS;0,00;0,00;0,00;37647,25;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455909;;;;;;IPI;0,00;;0,00;0,00;37647,25;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457063;05;SC;21411,84;5905;5905;ICMS;0,00;0,00;0,00;21411,84;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455910;;;;;;IPI;0,00;;0,00;0,00;21411,84;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457064;05;SC;15024,90;5905;5905;ICMS;0,00;0,00;0,00;15024,90;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455911;;;;;;IPI;0,00;;0,00;0,00;15024,90;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457065;05;SC;22667,22;5905;5905;ICMS;0,00;0,00;0,00;22667,22;0,00;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455912;;;;;;IPI;0,00;;0,00;0,00;22667,22;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;;To;al;6393281,55;;;ICMS;0,00;;0,00;2665809,28;3727472,27;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455913;;;;;;IPI;0,00;;0,00;0,00;6393281,55;;56;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457066;06;SC;58068,10;5905;5905;ICMS;0,00;0,00;0,00;0,00;58068,10;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455891;;;;;;IPI;0,00;;0,00;0,00;58068,10;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457067;06;SC;4180,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;4180,80;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455892;;;;;;IPI;0,00;;0,00;0,00;4180,80;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457068;06;SC;9574,50;5905;5905;ICMS;0,00;0,00;0,00;0,00;9574,50;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455893;;;;;;IPI;0,00;;0,00;0,00;9574,50;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457069;06;SC;27466,56;5905;5905;ICMS;0,00;0,00;0,00;0,00;27466,56;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455894;;;;;;IPI;0,00;;0,00;0,00;27466,56;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457070;06;SC;65,52;5905;5905;ICMS;0,00;0,00;0,00;0,00;65,52;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455895;;;;;;IPI;0,00;;0,00;0,00;65,52;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457071;06;SC;3744,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;3744,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455896;;;;;;IPI;0,00;;0,00;0,00;3744,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457072;06;SC;55896,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;55896,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455897;;;;;;IPI;0,00;;0,00;0,00;55896,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457073;06;SC;57408,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;57408,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455898;;;;;;IPI;0,00;;0,00;0,00;57408,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457074;06;SC;69439,78;5905;5905;ICMS;0,00;0,00;0,00;0,00;69439,78;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455899;;;;;;IPI;0,00;;0,00;0,00;69439,78;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457075;06;SC;10706,10;5905;5905;ICMS;0,00;0,00;0,00;0,00;10706,10;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455900;;;;;;IPI;0,00;;0,00;0,00;10706,10;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457076;06;SC;53104,59;5905;5905;ICMS;0,00;0,00;0,00;0,00;53104,59;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455901;;;;;;IPI;0,00;;0,00;0,00;53104,59;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457077;06;SC;2894,65;5905;5905;ICMS;0,00;0,00;0,00;0,00;2894,65;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455902;;;;;;IPI;0,00;;0,00;0,00;2894,65;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457078;06;SC;1340,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;1340,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455903;;;;;;IPI;0,00;;0,00;0,00;1340,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457079;06;SC;48031,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;48031,80;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455904;;;;;;IPI;0,00;;0,00;0,00;48031,80;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457080;06;SC;1059,84;5905;5905;ICMS;0,00;0,00;0,00;0,00;1059,84;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455905;;;;;;IPI;0,00;;0,00;0,00;1059,84;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457081;06;SC;4841,32;5905;5905;ICMS;0,00;0,00;0,00;0,00;4841,32;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455906;;;;;;IPI;0,00;;0,00;0,00;4841,32;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457082;06;SC;7593,60;5905;5905;ICMS;0,00;0,00;0,00;0,00;7593,60;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455907;;;;;;IPI;0,00;;0,00;0,00;7593,60;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457083;06;SC;105481,44;5905;5905;ICMS;0,00;0,00;0,00;105481,44;0,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455908;;;;;;IPI;0,00;;0,00;0,00;105481,44;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457084;06;SC;69926,35;5905;5905;ICMS;0,00;0,00;0,00;69926,35;0,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455909;;;;;;IPI;0,00;;0,00;0,00;69926,35;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457085;06;SC;69138,30;5905;5905;ICMS;0,00;0,00;0,00;69138,30;0,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455910;;;;;;IPI;0,00;;0,00;0,00;69138,30;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457086;06;SC;66326,40;5905;5905;ICMS;0,00;0,00;0,00;66326,40;0,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455911;;;;;;IPI;0,00;;0,00;0,00;66326,40;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457087;06;SC;65597,24;5905;5905;ICMS;0,00;0,00;0,00;65597,24;0,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455912;;;;;;IPI;0,00;;0,00;0,00;65597,24;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457088;06;SC;136840,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;136840,80;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455913;;;;;;IPI;0,00;;0,00;0,00;136840,80;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457089;06;EX;236396,17;7501;7501;ICMS;0,00;0,00;0,00;236396,17;0,00;;57;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;457089;;;;;;IPI;0,00;;0,00;0,00;236396,17;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457090;06;EX;79457,44;7501;7501;ICMS;0,00;0,00;0,00;79457,44;0,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455891;;;;;;IPI;0,00;;0,00;0,00;79457,44;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457091;06;EX;343586,49;7501;7501;ICMS;0,00;0,00;0,00;343586,49;0,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455892;;;;;;IPI;0,00;;0,00;0,00;343586,49;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457092;06;EX;53354,32;7127;7127;ICMS;0,00;0,00;0,00;53354,32;0,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455893;;;;;;IPI;0,00;;0,00;0,00;53354,32;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457093;06;EX;100964,50;7127;7127;ICMS;0,00;0,00;0,00;100964,50;0,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455894;;;;;;IPI;0,00;;0,00;0,00;100964,50;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457094;06;SC;100477,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;100477,80;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455895;;;;;;IPI;0,00;;0,00;0,00;100477,80;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457095;06;SC;94108,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;94108,20;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455896;;;;;;IPI;0,00;;0,00;0,00;94108,20;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457096;06;EX;320967,27;7127;7127;ICMS;0,00;0,00;0,00;320967,27;0,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455897;;;;;;IPI;0,00;;0,00;0,00;320967,27;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457097;06;SC;134067,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;134067,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455898;;;;;;IPI;0,00;;0,00;0,00;134067,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457098;06;SC;14274,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;14274,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455899;;;;;;IPI;0,00;;0,00;0,00;14274,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457099;06;SC;45102,72;5905;5905;ICMS;0,00;0,00;0,00;0,00;45102,72;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455900;;;;;;IPI;0,00;;0,00;0,00;45102,72;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457100;06;SC;49860,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;49860,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455901;;;;;;IPI;0,00;;0,00;0,00;49860,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457101;06;SC;11460,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;11460,80;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455902;;;;;;IPI;0,00;;0,00;0,00;11460,80;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457102;06;SC;18208,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;18208,80;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455903;;;;;;IPI;0,00;;0,00;0,00;18208,80;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457103;06;SC;16624,60;5905;5905;ICMS;0,00;0,00;0,00;0,00;16624,60;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455904;;;;;;IPI;0,00;;0,00;0,00;16624,60;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457104;06;SC;2493,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;2493,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455905;;;;;;IPI;0,00;;0,00;0,00;2493,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457105;06;SC;46359,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;46359,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455906;;;;;;IPI;0,00;;0,00;0,00;46359,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457106;06;SC;8926,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;8926,20;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455907;;;;;;IPI;0,00;;0,00;0,00;8926,20;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457107;06;SC;56403,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;56403,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455908;;;;;;IPI;0,00;;0,00;0,00;56403,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457108;06;SC;69800,40;5905;5905;ICMS;0,00;0,00;0,00;0,00;69800,40;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455909;;;;;;IPI;0,00;;0,00;0,00;69800,40;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457109;06;SC;139150,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;139150,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455910;;;;;;IPI;0,00;;0,00;0,00;139150,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457110;06;SC;164570,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;164570,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455911;;;;;;IPI;0,00;;0,00;0,00;164570,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457111;06;SC;108302,40;5905;5905;ICMS;0,00;0,00;0,00;108302,40;0,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455912;;;;;;IPI;0,00;;0,00;0,00;108302,40;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457112;06;SC;158884,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;158884,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455913;;;;;;IPI;0,00;;0,00;0,00;158884,00;;58;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457113;06;EX;104517,24;7501;7501;ICMS;0,00;0,00;0,00;104517,24;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455891;;;;;;IPI;0,00;;0,00;0,00;104517,24;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457114;06;EX;35694,43;7127;7127;ICMS;0,00;0,00;0,00;35694,43;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455892;;;;;;IPI;0,00;;0,00;0,00;35694,43;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457115;06;EX;60730,32;7127;7127;ICMS;0,00;0,00;0,00;60730,32;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455893;;;;;;IPI;0,00;;0,00;0,00;60730,32;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457116;06;EX;20058,01;7127;7127;ICMS;0,00;0,00;0,00;20058,01;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455894;;;;;;IPI;0,00;;0,00;0,00;20058,01;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457117;06;EX;25169,98;7501;7501;ICMS;0,00;0,00;0,00;25169,98;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455895;;;;;;IPI;0,00;;0,00;0,00;25169,98;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457118;06;EX;62887,60;7127;7127;ICMS;0,00;0,00;0,00;62887,60;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455896;;;;;;IPI;0,00;;0,00;0,00;62887,60;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457119;06;EX;172398,67;7501;7501;ICMS;0,00;0,00;0,00;172398,67;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455897;;;;;;IPI;0,00;;0,00;0,00;172398,67;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457120;06;EX;174006,56;7501;7501;ICMS;0,00;0,00;0,00;174006,56;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455898;;;;;;IPI;0,00;;0,00;0,00;174006,56;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457121;06;EX;221540,28;7127;7127;ICMS;0,00;0,00;0,00;221540,28;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455899;;;;;;IPI;0,00;;0,00;0,00;221540,28;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457122;06;EX;184136,62;7501;7501;ICMS;0,00;0,00;0,00;184136,62;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455900;;;;;;IPI;0,00;;0,00;0,00;184136,62;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457123;06;EX;215994,07;7127;7127;ICMS;0,00;0,00;0,00;215994,07;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455901;;;;;;IPI;0,00;;0,00;0,00;215994,07;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457125;06;SC;90417,60;5905;5905;ICMS;0,00;0,00;0,00;0,00;90417,60;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455902;;;;;;IPI;0,00;;0,00;0,00;90417,60;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457126;06;RS;42,05;6557;6557;ICMS;42,05;12,00;5,05;0,00;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455903;;;;;;IPI;0,00;;0,00;0,00;42,05;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457127;06;GO;102,26;6557;6557;ICMS;102,26;7,00;7,16;0,00;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455904;;;;;;IPI;0,00;;0,00;0,00;102,26;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457128;06;EX;85596,82;7127;7127;ICMS;0,00;0,00;0,00;85596,82;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455905;;;;;;IPI;0,00;;0,00;0,00;85596,82;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457129;06;EX;19974,23;7127;7127;ICMS;0,00;0,00;0,00;19974,23;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455906;;;;;;IPI;0,00;;0,00;0,00;19974,23;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457130;06;EX;2337,53;7501;7501;ICMS;0,00;0,00;0,00;2337,53;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455907;;;;;;IPI;0,00;;0,00;0,00;2337,53;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457131;06;SC;72574,00;5503;5503;ICMS;0,00;0,00;0,00;72574,00;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455908;;;;;;IPI;0,00;;0,00;0,00;72574,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457132;06;EX;199994,51;7127;7127;ICMS;0,00;0,00;0,00;199994,51;0,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455909;;;;;;IPI;0,00;;0,00;0,00;199994,51;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457133;06;SC;477179,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;477179,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455910;;;;;;IPI;0,00;;0,00;0,00;477179,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457134;06;SC;17292,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;17292,80;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455911;;;;;;IPI;0,00;;0,00;0,00;17292,80;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457135;06;SC;19602,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;19602,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455912;;;;;;IPI;0,00;;0,00;0,00;19602,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457136;06;SC;17908,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;17908,80;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455913;;;;;;IPI;0,00;;0,00;0,00;17908,80;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457137;06;SC;9102,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;9102,00;;59;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;457137;;;;;;IPI;0,00;;0,00;0,00;9102,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457138;06;SC;275819,20;5905;5905;ICMS;0,00;0,00;0,00;0,00;275819,20;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455891;;;;;;IPI;0,00;;0,00;0,00;275819,20;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457139;06;SC;57125,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;57125,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455892;;;;;;IPI;0,00;;0,00;0,00;57125,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457140;06;SC;98212,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;98212,80;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455893;;;;;;IPI;0,00;;0,00;0,00;98212,80;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457141;06;SC;37273,60;5905;5905;ICMS;0,00;0,00;0,00;0,00;37273,60;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455894;;;;;;IPI;0,00;;0,00;0,00;37273,60;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457142;06;SC;449127,80;5905;5905;ICMS;0,00;0,00;0,00;0,00;449127,80;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455895;;;;;;IPI;0,00;;0,00;0,00;449127,80;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457143;06;SC;7177,05;5905;5905;ICMS;0,00;0,00;0,00;0,00;7177,05;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455896;;;;;;IPI;0,00;;0,00;0,00;7177,05;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457144;06;SC;297788,00;5905;5905;ICMS;0,00;0,00;0,00;0,00;297788,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455897;;;;;;IPI;0,00;;0,00;0,00;297788,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457145;06;EX;35371,01;7127;7127;ICMS;0,00;0,00;0,00;35371,01;0,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455898;;;;;;IPI;0,00;;0,00;0,00;35371,01;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457146;06;EX;67115,04;7501;7501;ICMS;0,00;0,00;0,00;67115,04;0,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455899;;;;;;IPI;0,00;;0,00;0,00;67115,04;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457147;06;EX;84612,58;7501;7501;ICMS;0,00;0,00;0,00;84612,58;0,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455900;;;;;;IPI;0,00;;0,00;0,00;84612,58;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457148;06;EX;84612,58;7501;7501;ICMS;0,00;0,00;0,00;84612,58;0,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455901;;;;;;IPI;0,00;;0,00;0,00;84612,58;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457149;06;EX;84612,58;7501;7501;ICMS;0,00;0,00;0,00;84612,58;0,00;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;;455902;;;;;;IPI;0,00;;0,00;0,00;84612,58;;60;86.547.619/0108-75;01/10/2008;31/10/2008
NF;1;457150;06;SC;16458,30;5905;5905;ICMS;0,00;0,00;0,00;0,00;16458,30;;60;86.547.619/0108-75;01/10/2008;31/10/2008
