data_entrada;especie;serie;numero;data_documento;codigo_emitente;uf_orig;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;cod;base_calculo;aliq;imposto_creditado;obs;pagina;cnjp;data_ini;data_fin
01/10/2008;NF;;000009;;;;;;;IPI;3;5896,00;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143182;02/10/2008;10000114;SC;32907,60;1501;1501;ICMS;2;32907,60;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000010;;;;;;;IPI;3;32907,60;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143183;02/10/2008;10000114;SC;11048,40;1501;1501;ICMS;2;11048,40;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000011;;;;;;;IPI;3;11048,40;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143200;02/10/2008;10000114;SC;48150,72;1501;1501;ICMS;2;48150,72;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000012;;;;;;;IPI;3;48150,72;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143201;02/10/2008;10000114;SC;6004,80;1501;1501;ICMS;2;6004,80;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000013;;;;;;;IPI;3;6004,80;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143212;02/10/2008;10000114;SC;57092,85;1501;1501;ICMS;2;57092,85;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000014;;;;;;;IPI;3;57092,85;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143227;02/10/2008;10000114;SC;31919,40;1501;1501;ICMS;2;31919,40;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000015;;;;;;;IPI;3;31919,40;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143228;02/10/2008;10000114;SC;24858,90;1501;1501;ICMS;2;24858,90;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000016;;;;;;;IPI;3;24858,90;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143237;02/10/2008;10000114;SC;24550,40;1501;1501;ICMS;2;24550,40;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000017;;;;;;;IPI;3;24550,40;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143238;02/10/2008;10000114;SC;3105,05;1501;1501;ICMS;2;3105,05;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000018;;;;;;;IPI;3;3105,05;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143239;02/10/2008;10000114;SC;34398,65;1501;1501;ICMS;2;34398,65;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000019;;;;;;;IPI;3;34398,65;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143241;02/10/2008;10000114;SC;54743,40;1501;1501;ICMS;2;54743,40;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000020;;;;;;;IPI;3;54743,40;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;143244;02/10/2008;10000114;SC;71924,45;1501;1501;ICMS;2;71924,45;0,00;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000021;;;;;;;IPI;3;71924,45;;0,0;;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;152557;01/10/2008;856;SC;52,95;1907;1907;ICMS;2;52,95;0,00;0,0;Devolução da NF:;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000022;;;;;;;IPI;3;52,95;;0,0;455988;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;152568;01/10/2008;856;SC;162,00;1907;1907;ICMS;2;162,00;0,00;0,0;Devolução da NF:;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000023;;;;;;;IPI;3;162,00;;0,0;456088;<Page:30>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;152569;01/10/2008;856;SC;85,12;1907;1907;ICMS;2;85,12;0,00;0,0;Devolução da NF:;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000001;;;;;;;IPI;3;85,12;;0,0;456019;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;152571;02/10/2008;856;SC;85,12;1907;1907;ICMS;2;85,12;0,00;0,0;Devolução da NF:;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000002;;;;;;;IPI;3;85,12;;0,0;455995;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;152572;02/10/2008;856;SC;111,84;1907;1907;ICMS;2;111,84;0,00;0,0;Devolução da NF:;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000003;;;;;;;IPI;3;111,84;;0,0;455994;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;152573;02/10/2008;856;SC;56,76;1907;1907;ICMS;2;56,76;0,00;0,0;Devolução da NF:;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000004;;;;;;;IPI;3;56,76;;0,0;455981;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;155570;02/10/2008;856;SC;529,50;1907;1907;ICMS;2;529,50;0,00;0,0;Devolução da NF:;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000005;;;;;;;IPI;3;529,50;;0,0;456006;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194944;01/10/2008;10000023;RS;84716,10;2501;2501;ICMS;2;84716,10;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000006;;;;;;;IPI;3;84716,10;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194970;02/10/2008;10000023;RS;104478,12;2501;2501;ICMS;2;104478,12;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000007;;;;;;;IPI;3;104478,12;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194972;02/10/2008;10000023;RS;91728,00;2501;2501;ICMS;2;91728,00;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000008;;;;;;;IPI;3;91728,00;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194977;02/10/2008;10000023;RS;93263,40;2501;2501;ICMS;2;93263,40;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000009;;;;;;;IPI;3;93263,40;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194979;02/10/2008;10000023;RS;96437,43;2501;2501;ICMS;2;96437,43;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000010;;;;;;;IPI;3;96437,43;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194980;02/10/2008;10000023;RS;114660,00;2501;2501;ICMS;2;114660,00;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000011;;;;;;;IPI;3;114660,00;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194984;02/10/2008;10000023;RS;92339,70;2501;2501;ICMS;2;92339,70;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000012;;;;;;;IPI;3;92339,70;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194987;02/10/2008;10000023;RS;36908,64;2501;2501;ICMS;2;36908,64;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000013;;;;;;;IPI;3;36908,64;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194988;02/10/2008;10000023;RS;61167,96;2501;2501;ICMS;2;61167,96;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000014;;;;;;;IPI;3;61167,96;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194995;02/10/2008;10000023;RS;9446,10;2501;2501;ICMS;2;9446,10;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000015;;;;;;;IPI;3;9446,10;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194996;02/10/2008;10000023;RS;65809,80;2501;2501;ICMS;2;65809,80;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000016;;;;;;;IPI;3;65809,80;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194997;02/10/2008;10000023;RS;10488,00;2501;2501;ICMS;2;10488,00;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000017;;;;;;;IPI;3;10488,00;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;194999;02/10/2008;10000023;RS;7279,36;2501;2501;ICMS;2;7279,36;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000018;;;;;;;IPI;3;7279,36;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;195000;02/10/2008;10000023;RS;120364,40;2501;2501;ICMS;2;120364,40;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000019;;;;;;;IPI;3;120364,40;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212184;02/10/2008;10000022;RS;8763,75;2501;2501;ICMS;2;8763,75;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000020;;;;;;;IPI;3;8763,75;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212185;02/10/2008;10000022;RS;13626,00;2501;2501;ICMS;2;13626,00;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000021;;;;;;;IPI;3;13626,00;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212186;02/10/2008;10000022;RS;6660,00;2501;2501;ICMS;2;6660,00;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000022;;;;;;;IPI;3;6660,00;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212187;02/10/2008;10000022;RS;12916,50;2501;2501;ICMS;2;12916,50;0,00;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000023;;;;;;;IPI;3;12916,50;;0,0;;<Page:31>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212188;02/10/2008;10000022;RS;6864,00;2501;2501;ICMS;2;6864,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000001;;;;;;;IPI;3;6864,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212189;02/10/2008;10000022;RS;5625,60;2501;2501;ICMS;2;5625,60;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000002;;;;;;;IPI;3;5625,60;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212195;02/10/2008;10000022;RS;66266,40;2501;2501;ICMS;2;66266,40;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000003;;;;;;;IPI;3;66266,40;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212196;02/10/2008;10000022;RS;5011,20;2501;2501;ICMS;2;5011,20;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000004;;;;;;;IPI;3;5011,20;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212197;02/10/2008;10000022;RS;2760,00;2501;2501;ICMS;2;2760,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000005;;;;;;;IPI;3;2760,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212198;02/10/2008;10000022;RS;2910,00;2501;2501;ICMS;2;2910,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000006;;;;;;;IPI;3;2910,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212199;02/10/2008;10000022;RS;11890,80;2501;2501;ICMS;2;11890,80;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000007;;;;;;;IPI;3;11890,80;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212204;02/10/2008;10000022;RS;90274,50;2501;2501;ICMS;2;90274,50;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000008;;;;;;;IPI;3;90274,50;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212208;02/10/2008;10000022;RS;120724,80;2501;2501;ICMS;2;120724,80;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000009;;;;;;;IPI;3;120724,80;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212210;02/10/2008;10000022;RS;11251,20;2501;2501;ICMS;2;11251,20;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000010;;;;;;;IPI;3;11251,20;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212211;02/10/2008;10000022;RS;10080,00;2501;2501;ICMS;2;10080,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000011;;;;;;;IPI;3;10080,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212212;02/10/2008;10000022;RS;12576,60;2501;2501;ICMS;2;12576,60;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000012;;;;;;;IPI;3;12576,60;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212213;02/10/2008;10000022;RS;9810,00;2501;2501;ICMS;2;9810,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000013;;;;;;;IPI;3;9810,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212215;02/10/2008;10000022;RS;90014,40;2501;2501;ICMS;2;90014,40;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000014;;;;;;;IPI;3;90014,40;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212238;02/10/2008;10000022;RS;84456,00;2501;2501;ICMS;2;84456,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000015;;;;;;;IPI;3;84456,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212240;02/10/2008;10000022;RS;13320,00;2501;2501;ICMS;2;13320,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000016;;;;;;;IPI;3;13320,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212241;02/10/2008;10000022;RS;19682,40;2501;2501;ICMS;2;19682,40;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000017;;;;;;;IPI;3;19682,40;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;212242;02/10/2008;10000022;RS;22806,60;2501;2501;ICMS;2;22806,60;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000018;;;;;;;IPI;3;22806,60;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;446981;02/10/2008;10000082;SC;59085,00;1501;1501;ICMS;2;59085,00;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000019;;;;;;;IPI;3;59085,00;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;447012;02/10/2008;10000082;SC;28715,40;1501;1501;ICMS;2;28715,40;0,00;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000020;;;;;;;IPI;3;28715,40;;0,0;;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456351;02/10/2008;8777;EX;198428,10;3211;3211;ICMS;2;198428,10;0,00;0,0;Devolução da NF:;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000021;;;;;;;IPI;3;198428,10;;0,0;453629;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456352;02/10/2008;8777;EX;206639,29;3211;3211;ICMS;2;206639,29;0,00;0,0;Devolução da NF:;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000022;;;;;;;IPI;3;206639,29;;0,0;453312;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456353;02/10/2008;400891;EX;161409,31;3211;3211;ICMS;2;161409,31;0,00;0,0;Devolução da NF:;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000023;;;;;;;IPI;3;161409,31;;0,0;447526;<Page:32>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456354;02/10/2008;8777;EX;198428,10;3211;3211;ICMS;2;198428,10;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000001;;;;;;;IPI;3;198428,10;;0,0;453711;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456355;02/10/2008;8777;EX;198428,10;3211;3211;ICMS;2;198428,10;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000002;;;;;;;IPI;3;198428,10;;0,0;453834;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456412;02/10/2008;8141;EX;140864,47;3211;3211;ICMS;2;140864,47;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000003;;;;;;;IPI;3;140864,47;;0,0;455496;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456413;02/10/2008;8141;EX;148489,85;3211;3211;ICMS;2;148489,85;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000004;;;;;;;IPI;3;148489,85;;0,0;455651;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456483;02/10/2008;5208;EX;38805,86;3211;3211;ICMS;2;38805,86;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000005;;;;;;;IPI;3;38805,86;;0,0;455612;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456488;02/10/2008;4820;EX;173748,37;3211;3211;ICMS;2;173748,37;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000006;;;;;;;IPI;3;173748,37;;0,0;450405;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456489;02/10/2008;4820;EX;173517,33;3211;3211;ICMS;2;173517,33;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000007;;;;;;;IPI;3;173517,33;;0,0;450593;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456490;02/10/2008;4820;EX;176149,12;3211;3211;ICMS;2;176149,12;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000008;;;;;;;IPI;3;176149,12;;0,0;451111;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;456491;02/10/2008;4820;EX;192914,23;3211;3211;ICMS;2;192914,23;0,00;0,0;Devolução da NF:;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000009;;;;;;;IPI;3;192914,23;;0,0;456441;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594807;02/10/2008;10000190;PR;51168,00;2501;2501;ICMS;2;51168,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000010;;;;;;;IPI;3;51168,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594927;02/10/2008;10000190;PR;2808,00;2501;2501;ICMS;2;2808,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000011;;;;;;;IPI;3;2808,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594928;02/10/2008;10000190;PR;14391,00;2501;2501;ICMS;2;14391,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000012;;;;;;;IPI;3;14391,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594929;02/10/2008;10000190;PR;11385,00;2501;2501;ICMS;2;11385,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000013;;;;;;;IPI;3;11385,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594930;02/10/2008;10000190;PR;3398,11;2501;2501;ICMS;2;3398,11;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000014;;;;;;;IPI;3;3398,11;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594931;02/10/2008;10000190;PR;25833,60;2501;2501;ICMS;2;25833,60;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000015;;;;;;;IPI;3;25833,60;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594977;02/10/2008;10000190;PR;17908,80;2501;2501;ICMS;2;17908,80;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000016;;;;;;;IPI;3;17908,80;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;594978;02/10/2008;10000190;PR;38146,68;2501;2501;ICMS;2;38146,68;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000017;;;;;;;IPI;3;38146,68;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;595892;02/10/2008;10000021;RS;90480,00;2501;2501;ICMS;2;90480,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000018;;;;;;;IPI;3;90480,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;595926;02/10/2008;10000021;RS;154180,00;2501;2501;ICMS;2;154180,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000019;;;;;;;IPI;3;154180,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;;595941;02/10/2008;10000021;RS;167740,00;2501;2501;ICMS;2;167740,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000020;;;;;;;IPI;3;167740,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;887932;01/10/2008;10000083;SC;76689,90;1501;1501;ICMS;2;76689,90;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000021;;;;;;;IPI;3;76689,90;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;887935;01/10/2008;10000083;SC;9633,00;1501;1501;ICMS;2;9633,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000022;;;;;;;IPI;3;9633,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;887937;01/10/2008;10000083;SC;74250,00;1501;1501;ICMS;2;74250,00;0,00;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000023;;;;;;;IPI;3;74250,00;;0,0;;<Page:33>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;887954;02/10/2008;10000083;SC;67230,00;1501;1501;ICMS;2;67230,00;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/10/2008;31/10/2008
01/10/2008;NF;;000001;;;;;;;IPI;3;67230,00;;0,0;;<Page:34>;86.547.619/0108-75;01/10/2008;31/10/2008
02/10/2008;NF;1;887984;02/10/2008;10000083;SC;87043,80;1501;1501;ICMS;2;87043,80;0,00;0,0;;<Page:34>;86.547.619/0108-75;01/10/2008;31/10/2008
