data_entrada;especie;serie;numero;data_documento;codigo_emitente;uf_orig;valor_contabil;codificacao_contabil;codificacao_fiscal;icms-ipi;cod;base_calculo;aliq;imposto_creditado;obs;pagina;cnjp;data_ini;data_fin
01/12/2008;NF;;002580;;;;;;;IPI;3;79235,00;;0,0;;<Page:295>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155917;17/12/2008;856;SC;51993,00;1907;1907;ICMS;2;51993,00;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000003;;;;;;;IPI;3;51993,00;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155918;17/12/2008;856;SC;85713,42;1907;1907;ICMS;2;85713,42;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000004;;;;;;;IPI;3;85713,42;;0,0;459272;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155976;18/12/2008;856;SC;150020,00;1907;1907;ICMS;2;150020,00;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000060;;;;;;;IPI;3;150020,00;;0,0;458835;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155979;18/12/2008;856;SC;191620,00;1907;1907;ICMS;2;191620,00;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000338;;;;;;;IPI;3;191620,00;;0,0;459161;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155985;18/12/2008;856;SC;150020,00;1907;1907;ICMS;2;150020,00;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000880;;;;;;;IPI;3;150020,00;;0,0;458835;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155986;18/12/2008;856;SC;191620,00;1907;1907;ICMS;2;191620,00;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000899;;;;;;;IPI;3;191620,00;;0,0;459161;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155991;19/12/2008;856;SC;80106,30;1907;1907;ICMS;2;80106,30;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000969;;;;;;;IPI;3;80106,30;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155995;19/12/2008;856;SC;95620,20;1907;1907;ICMS;2;95620,20;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000970;;;;;;;IPI;3;95620,20;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;155996;19/12/2008;856;SC;39907,80;1907;1907;ICMS;2;39907,80;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000971;;;;;;;IPI;3;39907,80;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;156034;19/12/2008;856;SC;81203,40;1907;1907;ICMS;2;81203,40;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000972;;;;;;;IPI;3;81203,40;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;NF;1;156035;19/12/2008;856;SC;10546,08;1907;1907;ICMS;2;10546,08;0,00;0,0;Devolução da NF:;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000973;;;;;;;IPI;3;10546,08;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
19/12/2008;CT;U;373781;15/12/2008;243041;SP;30,55;2353;2353;ICMS;3;30,55;0,00;0,0;Dif.Aliq.;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000974;;;;;;;;;;;;1,53;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000975;;Total;;30472794,50;;;ICMS;1;226595,06;;30221,7;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000975;;;;;;;;2;21014501,18;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001149;;;;;;;;3;9231699,00;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001245;;;;;;;IPI;1;0,00;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001251;;;;;;;;2;241350,00;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001252;;;;;;;;3;30006947,52;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000199;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000297;15/12/2008;232579;SC;200,00;1556;1556;ICMS;3;200,00;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001264;;;;;;;IPI;3;200,00;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000339;20/12/2008;301706;RS;58542,80;2501;2501;ICMS;3;58542,80;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002228;;;;;;;IPI;3;58542,80;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000340;20/12/2008;301706;RS;69101,93;2501;2501;ICMS;3;69101,93;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002304;;;;;;;IPI;3;69101,93;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000341;20/12/2008;301706;RS;81231,80;2501;2501;ICMS;3;81231,80;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002305;;;;;;;IPI;3;81231,80;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000342;20/12/2008;301706;RS;37677,00;2501;2501;ICMS;3;37677,00;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002469;;;;;;;IPI;3;37677,00;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000343;20/12/2008;301706;RS;21147,00;2501;2501;ICMS;3;21147,00;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002523;;;;;;;IPI;3;21147,00;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000344;20/12/2008;301706;RS;60003,90;2501;2501;ICMS;3;60003,90;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002580;;;;;;;IPI;3;60003,90;;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;1;000345;20/12/2008;301706;RS;19248,90;2501;2501;ICMS;3;19248,90;0,00;0,0;;<Page:296>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;;000345;;;;;;;IPI;3;19248,90;;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000351;20/12/2008;310131;SC;2125,12;1353;1353;ICMS;1;2125,12;17,00;361,2;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000486;31/10/2008;307222;SC;2264,60;1352;1352;ICMS;1;2151,60;12,00;258,1;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000004;;;;;;;ICMS;2;113,00;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000730;20/12/2008;272804;SC;1572,47;1353;1353;ICMS;1;1572,47;17,00;267,3;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000775;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000067;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000777;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000880;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000778;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000899;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000779;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000969;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000780;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000970;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000785;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000971;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000787;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000972;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000790;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000973;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000792;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000974;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000801;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000975;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000802;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001149;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000803;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001251;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000804;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001254;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000805;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;001264;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000810;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002228;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000811;09/12/2008;310739;SC;877,50;1353;1353;ICMS;1;750,00;17,00;127,5;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002304;;;;;;;ICMS;2;127,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000812;09/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002305;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000815;10/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002469;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000816;10/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002523;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000817;10/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;002580;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000818;10/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:297>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;;000818;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000820;10/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000003;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000821;11/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000004;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000822;11/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;000067;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000823;11/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000880;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;000824;11/12/2008;310739;SC;1795,50;1353;1353;ICMS;1;1500,00;12,00;180,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000899;;;;;;;ICMS;2;295,50;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;;000879;20/12/2008;280089;SC;1572,47;1353;1353;ICMS;1;1572,47;17,00;267,3;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001028;20/12/2008;310739;SC;1642,05;1353;1353;ICMS;1;1642,05;17,00;279,1;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001034;20/11/2008;307222;SC;2271,20;1352;1352;ICMS;1;2151,60;12,00;258,1;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000970;;;;;;;ICMS;2;119,60;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;NF;2;001216;03/11/2008;265331;SC;940,00;1933;1933;ICMS;2;940,00;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000971;;;;;;;IPI;2;940,00;;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001849;10/12/2008;310666;SC;1923,18;1353;1353;ICMS;1;1818,18;12,00;218,1;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000972;;;;;;;ICMS;2;105,00;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001850;20/12/2008;273108;SC;1402,58;1353;1353;ICMS;1;1402,58;17,00;238,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001865;10/12/2008;310666;SC;1923,18;1353;1353;ICMS;1;1818,18;12,00;218,1;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;NF;;000973;;;;;;;ICMS;2;105,00;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001911;10/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001913;10/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001914;10/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001915;10/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001917;10/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001956;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001957;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001958;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001959;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001960;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001961;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001962;09/12/2008;310666;SC;1809,55;1353;1353;ICMS;1;1704,55;12,00;204,5;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002228;;;;;;;ICMS;2;105,00;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001962;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001963;09/12/2008;310666;SC;1809,55;1353;1353;ICMS;1;1704,55;12,00;204,5;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
01/12/2008;CT;;002305;;;;;;;ICMS;2;105,00;0,00;0,0;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001963;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001964;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001965;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001966;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001967;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001968;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001969;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001970;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:298>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001971;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001972;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001973;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001974;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001975;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001984;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001985;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001986;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001987;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001988;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001989;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001991;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001992;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001993;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001994;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001995;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001997;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;001998;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;002000;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;002003;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;002004;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;002006;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;002007;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;002008;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
20/12/2008;CT;U;002009;11/12/2008;310742;SC;1704,00;1353;1353;ICMS;1;1704,00;12,00;204,4;;<Page:299>;86.547.619/0108-75;01/12/2008;31/12/2008
